Tweet,Location,Date
"b'@1776Stonewall Rush is totally on point with this scenario. However, my prediction is that by late spring or early summer the Corona virus will no longer be seen as an imminent health threat. The media and Democrats will lose face for using the virus as a scare tactic.'",Pacific Northwest,2020-02-28 21:48:38
b'Another tweeter notification be like; Corona virus is now following you \xf0\x9f\xa4\xa3',ibadan,2020-02-28 21:48:28
"b'This whole ""38% of Americans won\'t drink corona because of virus"" is just another example of fake ass news. \n- Did they survey ALL of Americans? No. I know this for sure because I, an American, have never taken this survey or even heard of it until 2 minutes ago.'",no,2020-02-28 21:48:19
"b'CEO Of Lite9ja Media @Princesamzy5 took to his IG Page today saying \xf0\x9f\x91\x87\xf0\x9f\x91\x87\xf0\x9f\x91\x87\xf0\x9f\x91\x87\xf0\x9f\x91\x87\n.\nPlease if I start avoiding you, please understand #corona virus\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\n.\nBut Lagos Government Why Na \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad, You guys stopped Okada and Napep But\xe2\x80\xa6 https://t.co/DnX811eIZN'","Lagos, Nigeria",2020-02-28 21:47:42
"b'Me, waking up this morning to read the news on Corona virus hitting lagos. https://t.co/V2n2OGk8Ak'",Niger Delta ,2020-02-28 21:47:12
b'I don\xe2\x80\x99t know about you sha but corona virus is not my portion...',"Lagos, Nigeria",2020-02-28 21:47:10
"b""@DonaldJTrumpJr Except corona virus is 20x deadlier than the flu.  But I'm glad you and your dad think its all a big joke.  Over 84,000 infected and almost 3,000 dead is a real laugh-riot.""",OK,2020-02-28 21:46:45
b'@mysteriouseyess Na so u go thief the one wn Corona virus patient don wear throway',"Lagos, Nigeria",2020-02-28 21:46:24
"b'Those of you that gets a follow and follow back immediately, be rest assured that this corona virus got nothing on you but for the others, well...still got nothing on you sha. Just follow back. #follobackforfolloback #COVID19Nigeria #coronavirusnigeria #follobackinstantly'",Nigeria,2020-02-28 21:46:21
"b""Our government is our major problem \nOther countries have been taking caution but our worthless leaders here don't care \nhow do we fight dis four deadly issues on ground\n1) boko Haram\n2) Fulani herdsmen\n3) Lassa fever\n4) Corona virus\nOnly God can help us all Amen\n\n#COVID19Nigeria""","Benin-City, Nigeria",2020-02-28 21:46:19
b'@Femilaff \xf0\x9f\x98\x82death that is the price of corona virus',"Lagos, Nigeria",2020-02-28 21:46:04
"b'@Rotimi Oga Sir, Corona Virus is limiting the travelling. @Rotimi'","Lagos, Nigeria",2020-02-28 21:44:52
"b'Jokes apart,i know after we win the fight against Corona virus,Igbo kwenu I know say very soon the chronicles of corona boys will hit Nollywood soon..watchout\n#coronavirusnigeria'",Lagos,2020-02-28 21:44:00
"b'@yvonnenelsongh In life if you things too serious, you die. If you take things less serious, you die too. \n\nRelax and let Corona Virus do its thing. Ebola koraa ab\xc9\x9bsen k\xc9\x94'","Sunyani, Ghana",2020-02-28 21:43:20
b'Corona virus stop taking yours to different countries. It\xe2\x80\x99s sickening to read how it\xe2\x80\x99s spreading',Abuja,2020-02-28 21:42:46
"b'Them say Corona virus don kill picker oooooo, wetin man no go hear'",Yaba Lagos Nigeria,2020-02-28 21:42:40
"b'Hey the corona virus is here now, you wanna get down with me or you still gon die starving me?'","Lagos, Nigeria",2020-02-28 21:42:02
"b'@OnyikeNony @PremiumTimesng @Chogu1 @WHO That would be number 5, that said new corona virus. What happened to the old one...'","Lagos, Nigeria",2020-02-28 21:41:50
b'The funniest thing be say Nollywood don dey act one film called CORONA VIRUS now lol \xf0\x9f\x98\x82\xf0\x9f\xa4\xa3.',"Lagos, Nigeria",2020-02-28 21:40:19
b'This corona virus go soon run comot for nigeria.\nIn no  ask Ebola how our weather dey.',Abuja ,2020-02-28 21:39:57
"b""I made a joke about this corona virus sometimes last month at work and everyone was laughing. Here's what i said: All this ladies selling bags n shoes n hair, if you ask them where theyre importing from, they'll say China, dont comman import corona virus o. #coronavirusnigeria""",Nigeria,2020-02-28 21:39:41
"b""Ebola didn't kill us , corona abi Karina virus is a learner https://t.co/651hg4IPH3""","Port Harcourt, Nigeria",2020-02-28 21:39:36
"b""@Chikwe_I @JusttLit Lagos,Ebola virus punched by GEJ,Lagos corona virus,let's see what bubu will do""",Nigeria ,2020-02-28 21:39:17
b'How can Corona virus be telling people in Lagos to avoid crowd. Kukuma tell everybody to go to their village nau.',"Lagos, Nigeria",2020-02-28 21:38:54
b'@Twitter What cures corona virus?',"Katsina, Nigeria",2020-02-28 21:37:38
"b'D progress made by the Federal Government, Lagos State Government &amp; the Ogun State Government in not only controlling the spread of the Corona Virus, but also updating the public in due time is highly commendable.\n\nConstant update will curb the spread of fake news &amp; douse tension'",Nigeria,2020-02-28 21:37:37
"b""All I'm saying is... Don't let the media tension you unnecessarily.\n\nSee,\nThe fatality rate of the corona Virus is about 2% \n\nThat's a fact\n\nWhich means that 98% of people that catch the virus don\xe2\x80\x99t actually die. \n\nOk now,\n\nIf, God forbid...you have symptoms""","Lagos, Nigeria",2020-02-28 21:36:37
"b'Corona virus is not only for the Chinese, its not a thing of ""blood of Jesus"" or we don\'t eat raw things like the Chinese, get a nose mask, preferably N95, a hand sanitizer and stick to proper hygiene...'","Owerri, Nigeria",2020-02-28 21:36:11
b'Swears \xf0\x9f\x98\xab\xf0\x9f\x98\xa9the Combo btw the legendary @official2baba and the boss @wizkidayo mixed with the toxic vibe @blaqjerzee is a poison to the ears\xf0\x9f\x91\x82 Corona virus \xf0\x9f\xa6\xa0 will run hearing this Jam #OPO \xf0\x9f\x98\x8f',"Lagos, Nigeria",2020-02-28 21:36:05
b'@FlaDems Debbie Birx. Stop pandering to the ignorant who think Corona is the cause of the virus.',PA,2020-02-28 21:36:01
"b'At this point, I understood why North Korea shot the Corona virus victim. https://t.co/LamOEbBfZh'","Lagos, Nigeria",2020-02-28 21:35:49
"b'Corona Virus is everywhere even in neighbouring country,Nigeria. What measures is the Minister of Health doing to protect us against this disease.Borders should be locked,airports should be going thorough screening til the alert. @PR_Paul_BIYA \n#whoistheMinisterofHealth\n#237'",Abidjan,2020-02-28 21:35:41
b'@Glen_Motete How does that solve the Corona virus epidemic in Nigeria',"Abuja, Nigeria",2020-02-28 21:35:15
"b'Atleast they didn\xe2\x80\x99t tell us to eat, drink, bath and sleep with salt #thistooshallpass#corona#virus'",Nigeria,2020-02-28 21:34:08
b'@shattawalegh @richphresh @malikofori @Vybz_Kartel Forget am Boss. He fool like corona virus',Accra,2020-02-28 21:33:44
b'Now Corona virus might put a stop to some bug events like nysc',"Lagos, Nigeria",2020-02-28 21:33:16
"b'Ebola, corona virus \xf0\x9f\xa6\xa0 thank God \xf0\x9f\x99\x8f\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f\xf0\x9f\x98\xad\xf0\x9f\x98\xad mosquitoes are not a major carriers \xf0\x9f\x98\xa9'",Lagos/Abuja,2020-02-28 21:33:10
b'This Corona Virus case na pure content for this yeye Naija bloggers.',"Nsukka, Enugu State",2020-02-28 21:33:04
b'@ulokoemmanuel70 Ah ah... Have they dealt with he Corona virus case?? Why we talking arsenal??',"Abuja, Nigeria",2020-02-28 21:32:15
b'This Corona virus no dey move me. No be China product? E no go last!!!!',"Lagos, Nigeria",2020-02-28 21:32:02
"b'How can you be using corona virus to catch cruise and chase clout?? Nawa oo so funny , you go contact am now, start crying'","Indiana, USA | | festac town",2020-02-28 21:31:53
"b""Will Google IO still hold? I mean there's Corona virus""",Nigeria,2020-02-28 21:31:45
"b""Why is everyone taking this Corona virus serious \xf0\x9f\x92\x81\xf0\x9f\x92\x81\xf0\x9f\x92\x81 it'll not enter Ilorin abewo ni wahala""",Ilorin,2020-02-28 21:31:36
b'what if corona virus is a bioweapon created by America to slow the Chinese economy down. since the sanctions no work?',ghana,2020-02-28 21:31:34
"b""I heard\xf0\x9f\x91\x82say china Corona virus done enter Lagos State\xf0\x9f\x99\x86\xf0\x9f\x99\x86\xf0\x9f\x99\x86\xf0\x9f\x99\x86but don't worry China products no dey last nah\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3""",nigeria,2020-02-28 21:31:23
"b""Pay attention to his tweet right now.\n\nRight now, there's a lot if information flying around about corona virus. \n#COVID19Nigeria\n\nSee, I'm not saying corona virus is not deadly.\n\nA Thread""","Lagos, Nigeria",2020-02-28 21:31:05
"b""There's is no case of corona virus in Nigeria.""",Abuja,2020-02-28 21:30:53
"b""Almost everything na laughing matter for Naija.\n\nInstead of corona virus, Naija people are saying that they're waiting for Corolla, Camry and Benz virus.\nThis country sha.""","Lagos, Nigeria",2020-02-28 21:30:44
b'Looks like someone with beard provoked Corona virus. My fellow Bearded guys stop intimidating beardless scientists\xf0\x9f\xa4\x94 https://t.co/aG5yfXhicV',Nigeria,2020-02-28 21:30:38
"b'@twyse_116 Corona Virus no fit survive for my body,Okere gan.'","Ilorin, Nigeria",2020-02-28 21:30:38
b'Lol my mum just sent me a broadcast that said garlic prevents corona virus!!! lol ya\xe2\x80\x99ll shoulda seen how I went off\xf0\x9f\x98\xadlike sis are you serious? \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8fSMFH',Nigeria,2020-02-28 21:30:37
b'What if the Corona virus Nigeria out break was all just a lie in order to steal funds ... #coronavirusnigeria',Nigeria,2020-02-28 21:30:36
b'I hear\xf0\x9f\x91\x82say china Corona virus don enter Lagos State\xf0\x9f\x99\x86\xf0\x9f\x99\x86\xf0\x9f\x99\x86\xf0\x9f\x99\x86but China products no dey last nah\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3',nigeria,2020-02-28 21:30:13
"b""The US has 60 cases of Corona Virus. Nigeria has 1. Iran has 256 + their VP . Yet the wailers and PDP says Nigeria Govt is the most useless and careless in handling the outbreak.\nSo shameless. They're making political capital from this.""",Katsina Nigeria,2020-02-28 21:30:11
"b'So Nigeria has made the list of countries with Corona Virus.\nNa those Kain list we dey like join,mtcheew.\xf0\x9f\x99\x84'",Nigeria,2020-02-28 21:29:23
b'@A_blavk_gem Lool. Corona virus has entered their eyes. \xf0\x9f\x98\x82\n\nBeautiful new avi by the way. \xf0\x9f\x98\x8d Think I pecked it a little. \xf0\x9f\x98\x84',"Jos, Nigeria",2020-02-28 21:29:17
"b'@ayemojubar Sweet market  something tells me this corona virus out break in Lagos  is a lie, I feel is a plot to collect money from the already set aside money to tackle the virus as the money is just there and nothing is happening, my opinion though'",NIGERIA,2020-02-28 21:29:12
b'If salt wat recommended for Ebola den nothing is impossible for corona virus..\nNa God go help us.. https://t.co/IhVG6sY0Og',,2020-02-28 21:29:10
"b'Been laughing so hard,corona virus got everybody edgy https://t.co/eumuMmI9gf'","Lagos, Nigeria",2020-02-28 21:28:56
b'Be a slut. Take your vitamins. Build your immune system to fight corona virus.',PA,2020-02-28 21:28:46
b'Imagine someone changes his username to \xe2\x80\x98Corona Virus\xe2\x80\x99. \nYou will now get a notif saying \xe2\x80\x9cCorona Virus followed you\xe2\x80\x9d. \nIt\xe2\x80\x99s your father Corona will follow.\xf0\x9f\x9a\xb6\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f',Nigeria,2020-02-28 21:28:42
"b'I think I just found an excuse for the ""pass the mic"" session during classes at law school, CORONA VIRUS. ""Sir I cannot take the mic without using a sanitizer"".'",Lagos Nigeria,2020-02-28 21:28:38
b'@aproko_doctor Na Corona virus him de fear now...',Katsina,2020-02-28 21:28:35
"b'@NonyeBiko Whoever named the virus corona, did it on purpose \xf0\x9f\x98\x82'",Nigeria,2020-02-28 21:28:09
b'O God deliver Nigeria and entire World from Corona Virus... Forgive us our sins o Lord\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f',Nigeria ,2020-02-28 21:27:50
b'So these housemates dunno there is corona virus in Nigeria now \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\x98\x82\xf0\x9f\x98\x82 dey are hugging anyhow \n\n#ultimateloveng',Nigeria,2020-02-28 21:27:38
"b'Corona na de secondary school when @burnaboy been attend for my area for Agbara, which one cum be Corona virus again \xf0\x9f\x99\x86\xf0\x9f\x99\x86'",Abuja,2020-02-28 21:27:31
"b'@deboyegeorge @William_Ukpe @dehkunle was only ridiculing the efcc boss who said corona virus was caused by corruption, he genuinely expressed @officialEFCC idea of the emergence of the virus, purely sarcasm intended.'","Awka, Nigeria",2020-02-28 21:27:18
"b'So all dis men of god wey dey raise the dead, he the sick, so cannot destroy corona virus. We need to get sense now.'",Abuja,2020-02-28 21:27:07
"b'I just saw a username with Corona Virus. Are you people mad? Heyyysss, if you dare follow me? I will curse you! Nonsense !'",Nigeria,2020-02-28 21:26:08
b'im just saying Corona Virus is in NOVA',va,2020-02-28 21:25:36
b'@SavvyRinu \xf0\x9f\x92\xa6\xf0\x9f\x92\xa6\nIf Ebola no see us \nLassa fever no see us \nNa so corona virus no go see us \nNa hear we go only hear about am...  \nNd na the only talk wey I go talk about am be this... \nMe nd am no get business...',"Abuja, Nigeria",2020-02-28 21:23:59
"b'Corona virus for Ghana di\xc9\x9b\xc9\x9b enoa ne ""die by fire, die by fire oo"" \xf0\x9f\x98\x82'",Titan,2020-02-28 21:23:48
b'#coronavirusnigeria\n#COVID19Nigeria\n\nInterviewer: how did #corona Virus Enter Nigeria??\n\nEye Witness: \n\n\xf0\x9f\x91\x87\xf0\x9f\x8f\xbd\xf0\x9f\x91\x87\xf0\x9f\x8f\xbd https://t.co/SbRWU82ENJ',Abuja,2020-02-28 21:22:35
b'What do we call this 9ja heat x corona virus combo',Calabar,2020-02-28 21:22:32
"b'So my dad called me this evening and told me he heard that corona virus is now in Ogun State. While we were talking I coughed because i was eating before he called. My dad legit asked if I have gone anywhere around Ewekoro recently ? In my mind, i was like Ewekoro ko Ewedun ni \xf0\x9f\x98\x8f'","Port Harcourt, Nigeria",2020-02-28 21:22:28
b'Shey unnah notice say buhari no dey travel again \xf0\x9f\x98\x92\nBaba dey fear corona virus \xf0\x9f\x98\x82 \xf0\x9f\x98\x82\n#CoronaVirusUpdates #coronavirusnigeria #COVID19Nigeria',Nigeria,2020-02-28 21:22:08
b'@jaydboss @Gidi_Traffic @gentlesoul032 Now you have your wish!\n\nCorona virus is now in Nigeria \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbd\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbd\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbd\n\n\xf0\x9f\x98\x8f\xf0\x9f\x9a\xb6\xf0\x9f\x8f\xbd\xf0\x9f\x9a\xb6\xf0\x9f\x8f\xbd\xf0\x9f\x9a\xb6\xf0\x9f\x8f\xbd',"Lagos, Nigeria",2020-02-28 21:21:14
b'@NanafirdausiMu4 Simple Ebola is not tht danger thn corona virus  why because presently there is a vice president that infected',Nigeria,2020-02-28 21:21:10
b'@yellow_Digga @BlancoAbhi @Cristiano @Marcela7RM I heard the match will be postponed because of Corona virus',"Abuja, Nigeria",2020-02-28 21:20:40
"b'@olayemi_123 @azeez_ibrahim11 You know Corona virus does not discriminate or is it a respecter of status or class, that a accounts for the concerted effort in battling it, if it were be for the ordinary citizen that is susceptible, the rest is history'",Lagos nigeria,2020-02-28 21:20:40
"b'@Abdul__E It will surely be open for hajj, only country with corona virus will be denied entry'",Jos,2020-02-28 21:19:54
"b""yes ondo state election is coming and there are various underground moves for the crown, but the guest of the minister of health, i.e the corona virus is now here, what then is gov #Aketi doing to ensure dat the ugly guest would be well handle if it decides to show it's face here""",Akure,2020-02-28 21:19:49
"b""You all don't have to be scared of corona virus..  Remember it's from China? So its definitely fake \xe2\x9c\x8a""",Ibadan,2020-02-28 21:19:06
b'And my mum just posted another BC on Corona virus to all the family groups on WhatsApp \xf0\x9f\x98\xad\xf0\x9f\x98\xad',"Abuja, Nigeria",2020-02-28 21:18:59
"b'@MobilePunch Reminder:\nNigerians are suffering from Unemployment, Poverty, Boko Haram, Herdsmen, Insecurity, Kidnappers, Birds-Flu, Lassa Fever, Corruption, Poor Power,  Poor Road, Poor Education, Bad Leaders, Novel Corona-virus  etc\n\nOh Lord\xf0\x9f\x99\x8f help Nigerians from this man..'","Lagos, Nigeria",2020-02-28 21:18:42
b'Corona virus go jam u if u ask dat question again https://t.co/uJGx4GOK6a',Ghana,2020-02-28 21:18:42
b'@Ogbeni_alaka @zhurg_ @Gracie_oguns @heisizumichaels @NurudeenOlamil7 @rereayodele @chiefagbabiaka @amandachinda_ @Alex_Houseof308 @AuntyFeyi @AsiwajuLerry I can see you already prepared for this corona virus\xf0\x9f\x98\x82\xf0\x9f\x98\x82',Nigeria,2020-02-28 21:18:40
"b""You'll call the name of Jesus three times, holy spirit 7 times, holy ghost fire 21 times!!! The fire that burneth with sulfur, consume corona virus!!!\nA taste of  what's gonna go down in CAC churches tonight.\n#COVID19Nigeria #coronavirusnigeria #CoronaVirusUpdates""","Calabar, Nigeria.",2020-02-28 21:18:37
b'Funny country. @atiku giving @MBuhari lessons on how to curtail Corona Virus.\n#COVID19Nigeria',"Jos, Nigeria",2020-02-28 21:18:33
b'@Fmohnigeria you waited until Corona virus came to Nigeria before you started priotizing checking our international entry points??? It is good enough. Every passenger of international flights should be tested before disembarking from any plane.',Nigeria,2020-02-28 21:18:29
"b'@CNNAfrica Dear president @MBuhari, since you came into power you said you come for change and the second one is next level.we are no longer asking for infrastructure,electricity or employment from your administration, be serious on corona virus we need to enjoy our poverty in good health'",Somewhere in Nigeria,2020-02-28 21:18:06
b'@OfficialPDPNig @MBuhari @officialKolaO @UcheSecondus @AnthonyEhilebo @akaebube @IAOkowa @bukolasaraki @aondonaisaac @renoomokri @GovDiriDouye @AWTambuwal With this press release I now believed that PDP is Dead and Buried \xf0\x9f\x98\xb1\xf0\x9f\x98\xb1\xf0\x9f\x98\xb1So all the Presidents of countries where corona virus has been reported have not being alive....SMH.\n Must this useless Political party play politics with any and every national issues that requires urgency',Lagos Nigeria,2020-02-28 21:18:04
b'@OludolapoLynda You be winch o dis girl... how do you know I\xe2\x80\x99m eating bitter kola to prevent corona virus. I swear you\xe2\x80\x99re a witch \xf0\x9f\xa4\xa3',"Abuja, Nigeria",2020-02-28 21:18:04
"b""People keep saying ''now that corona virus is in nigeria''   Shey una don ready sha?""","Lagos,nigeria ",2020-02-28 21:18:04
b'You that your mouth is not loud for sex work. What are you doing about Corona Virus? https://t.co/jhiS2nUWzL',"Victoria Island, Nigeria",2020-02-28 21:17:43
"b'Omo If Corona virus enter naija streets, plenty pelple go catch am, plenty go die based on say Naija people too like fuck. Corona virus will not stop Nigerians from smashing after all, we believe say disease no dey kill African man. Las Las if u sees me no shake me, no hug me\xf0\x9f\x99\x85\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f'","Kaduna, Nigeria",2020-02-28 21:16:34
b'They are trying very hard to link corona virus to PMB and the dot is not connecting',"Lagos, Nigeria",2020-02-28 21:16:27
"b'Corona virus no go see any of our family, friends and loved ones home and abroad in Jesus name\xf0\x9f\x99\x8f... \n\nComment AMEN if you believe \n#coronavirusnigeria #CoronaVirusUpdates #COVID19Nigeria'","Lagos, Nigeria",2020-02-28 21:16:11
"b""1. Corona virus is a serious virus which we all ought to collectively fight to control and send out of our land.\n\nIts a dangerous case which has been detected in an Italian's body in Lagos and that's the only case so far.\n\n#coronavirusnigeria""",ABUJA,2020-02-28 21:16:10
b'@coronaa_viruss How you dey na corona Virus? \nDo giveaway na \xf0\x9f\x99\x86\xf0\x9f\x99\x86',"Ilorin, Nigeria",2020-02-28 21:15:56
"b'My mums WhatsApp group has started ,\xe2\x80\x9d garlic prevents corona virus , swallow whole garlic morning, afternoon and night \xe2\x80\x9c \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f'","Lagos, Nigeria",2020-02-28 21:15:50
"b""#Covid_19 I hope our government don't root all our money with this in the name of Corona virus budget\n#coronavirusnigeria \n#CoronaVirusUpdates \n#Nigeria \n#COVID19Nigeria""",Owerri,2020-02-28 21:15:28
"b'If Buhari gets infected with Corona virus, what would be your reaction?'",Lagos,2020-02-28 21:15:10
b'@daily_trust They will soon ask for Corona virus funding...',Behind u!!!,2020-02-28 21:15:07
"b'Corona virus in Nigeria, God spare us'","Kebbi, Nigeria",2020-02-28 21:15:07
"b""I'm in pains, someone just forwarded one of those broadcast vn. And i decided to listen to the vn. The man was saying that garlic is the only thing that can prevent the corona virus from getting to us. He even said for those that have babies, they should give their babies garlic""","Jos, Nigeria",2020-02-28 21:14:44
b'This is not how to play opposition. Stop playing politics with corona virus. @OfficialPDPNig needs new breed without greed. https://t.co/CXKOoxusUk',Lagos,2020-02-28 21:14:30
b'@ECG__Ghana It prevent corona virus',"Accra, Ghana",2020-02-28 21:14:28
"b'Corona virus is in Lagos, I need to go back to Asaba. We never have these things there \xf0\x9f\x98\xad'",Wherever you want me to be,2020-02-28 21:14:28
"b""Nigeria's government didn't even give a fuck about countries that have Corona virus \xf0\x9f\x98\xaa""","Lagos, Nigeria",2020-02-28 21:14:24
b'\xe2\x80\x9cCorona Virus is everywhere now! Don\xe2\x80\x99t take your children to school! Don\xe2\x80\x99t attend any wedding this weekend! Don\xe2\x80\x99t drink satchet water! Don\xe2\x80\x99t eat bread! Always bath with warm water!\xe2\x80\x9d\n\nWhat\xe2\x80\x99s all these?\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f',Ogun state,2020-02-28 21:13:46
b'@pengmanmodel A quick reminder that corona virus is in lagos',"Lagos, Nigeria",2020-02-28 21:13:43
"b""@DonaldJTrumpJr  your comment about the Dem's and the corona virus is probably one of the most ludicrous statements I've ever heard but then again I have to remember you come by it naturally you're a Trump.""",PA,2020-02-28 21:13:15
"b""Corona virus is here in Nigeria. Let's be vigilant and careful.\n\nThis too shall pass like Ebola.""",Nigeria,2020-02-28 21:13:13
b'Dear Corona Virus\n\nCan you survive in a place where men wear one boxer for one month without washing it? Na smell go kill you. Go and ask your elder brother Ebola',"Port Harcourt, Nigeria",2020-02-28 21:12:24
"b'We learnt a lot from the ebola outbreak.\n\nThe way this Corona virus has been handled since yesterday by government is impressive. From the announcement to the public awareness and the collaboration between State (Lagos, Ogun)and the FG is great!'","Ibadan, Nigeria",2020-02-28 21:11:42
"b'@Royal_dadd Or you no nobody\xe2\x80\x99s gonna turn up, Corona virus or not \xf0\x9f\x8c\x9a\xf0\x9f\x8c\x9a\xf0\x9f\x8c\x9a'",Lagos,2020-02-28 21:10:51
"b""Slay anyone you like\nBut don't forget to go &amp; cut ur beards to avoid Corona Virus Infection\n\xf0\x9f\x98\x8e\xf0\x9f\x98\x8e https://t.co/fcn9Luv2w4""",Nigeria,2020-02-28 21:09:58
"b'@Essien_Awan Stay on the queue, please! \xf0\x9f\x99\x84\nMy father in heaven is busy attending to corona virus prayers'","Port Harcourt, Nigeria",2020-02-28 21:09:37
b'Uncle dey fear corona virus joor https://t.co/CDLEY78JNr',"Kaduna, Nigeria",2020-02-28 21:08:51
b'I just saw a BC on my WhatsApp status with \n\n\xe2\x80\x9cCorona Virus is everywhere now! Don\xe2\x80\x99t take your children to school! Don\xe2\x80\x99t attend any wedding this weekend! Don\xe2\x80\x99t drink satchet water! Don\xe2\x80\x99t eat bread! Always bath with warm water!\xe2\x80\x9d\n\nWhat\xe2\x80\x99s all these?\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f',Nigeria,2020-02-28 21:08:48
b'@COVID_19_Immune Corona virus go kill u for road before u reach yobe',"Kano, Nigeria",2020-02-28 21:08:45
b'Heaven is a paradise.... corona virus entered una begin fear death..\n\nUna no wan die but una wan go heaven..\n\nNigeria Christians....\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',"Anambra, Nigeria",2020-02-28 21:08:06
"b'I have survived 5 years of Buhari,  8 years of Obasanjo, 16 years of PDP, 21 years of Tinubu and his crew, one pinnisin virus want come dey shakara me?\n\nPschior! Corona ko, Greensprings ni. Abi na Grange? Oshisko....\xf0\x9f\x99\x84'","Lagos, Nigeria",2020-02-28 21:07:02
b'@john_danfulani Nigerians Do you really believe that Corona virus is in your country?',"Edo, Nigeria",2020-02-28 21:06:54
b'Face mask is scarce in port harcourt I kid you not. The whole of hospital road no face mask at all\xf0\x9f\x98\xb3. The fear of corona virus is real! #coronavirusnigeria',Nigeria,2020-02-28 21:06:45
"b""Corona virus vs sex\n\n* men won't be able to cheat because of corona virus*\n\nChoke me Choke me now that corona virus is here  don't you dare cough \n\nimagine people fucking with facemask no bj no nothing just bend over and collect\n\nDoctors would make money with this corona virus""","Lagos, Nigeria",2020-02-28 21:05:51
"b'Y\xe2\x80\x99all joke too much on this app, Corona Virus get Twitter account \xf0\x9f\x9a\xb6\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f https://t.co/G2zp6bD12m'","Lagos, Nigeria",2020-02-28 21:05:46
b'Does Corona Virus affect cows??? https://t.co/vyIX6xXuSK',"Abuja, Nigeria ",2020-02-28 21:05:33
b'@AishaYesufu Just let that man be  jeje if not his speech may aggravate the spread of Corona Virus.',Nigeria ,2020-02-28 21:05:19
b'Another Corona virus https://t.co/wPYQlmpRJh',"Kano, Nigeria",2020-02-28 21:05:17
"b""Ooin!!! @followlasg  as per this corona virus, You're doing well @Mr_JAGs""","Lagos, Nigeria",2020-02-28 21:05:03
"b""@OdogwuOgbete @AbdulMahmud01 Sitting on an evidence of corruption to discuss Magu's corona virus that is caused by corruption.""","Abuja, Nigeria",2020-02-28 21:04:52
b'When Corona virus is in town? https://t.co/61K2fFqtex',Nigeria,2020-02-28 21:04:26
b'Be expecting new movies in the Yoruba nollywood industry  as regards Corona virus soon.\nTitles like: Aisan Corona\n                  Bisi alarun Corona\n                  Ipadabo Ebola\n                  Aye oni Corona\nWill shock you....',"Calabar, Nigeria.",2020-02-28 21:04:01
b'@royallcuteness @OwnDoctor @igglam____ @_igwilo @jayythedope Let me just remind you corona virus is in Nigeria \xf0\x9f\x98\x82',"Warri,Nigeria",2020-02-28 21:03:18
"b'Dis Corona virus self, na wha ooo,\nMe ND my hand again, I no fit use am touch my nose , mouth ND eyes'","Lagos, Nigeria",2020-02-28 21:03:14
"b""If you're using china phone please dont engage this tweet I can't come and be receiving Corona virus from phone""",Lagos ,2020-02-28 21:03:13
b'@O_IceManni My guy you get mind.. \nYou hear abt corona virus today and you are about having sex.. \nI pray for you', NIGERIA,2020-02-28 21:02:45
b'Now this heat go Dey make una feel like  corona virus.. \xf0\x9f\x98\x8b\n\nNigerians can be scary and scared at the same time with that okooto hole.',"Ibadan , Nigeria",2020-02-28 21:02:43
b'@ose_anenih Impossible. We will still go to mosque and pray Corona Virus or no corona. After all HE protect who HE wishes.',"Lagos, Nigeria",2020-02-28 21:02:27
b'Today Corona virus get hype waa',"Accra, Ghana",2020-02-28 21:02:16
b'Corona virus can\xe2\x80\x99t stop Lagos people from partying',Lagos,2020-02-28 21:02:15
